domain,value_score,quality_score,growth_score,risk_score,fit_score,speed_score,winner
products,0.004969125035545986,0.806451612903226,0.46156190892678917,0.999148,0.000852,0.005206492540226767,0
products,0.0055291041836196785,1.0,0.31573078536026083,0.999876,0.000124,0.005037850256990301,1
education,1.1821647801454008e-05,0.006666666666666663,0.0,0.9026017344896597,0.0,0.0,0
products,0.04135461166882114,0.903225806451613,0.3738102573249234,0.999732,0.000268,0.04122708914297116,1
products,0.04039491552701264,0.5483870967741936,0.5823679026674121,0.995834,0.004166,0.052750191226002295,0
education,0.0009424409140809349,0.36333333333333334,0.33444444444444443,0.28619079386257507,0.19666666666666666,0.2866666666666666,1
housing,0.3627468430785053,0.38398160567158474,0.901249726311871,0.16931373922780402,0.5742273730684326,0.08587786259541985,1
jobs,0.05734161184337278,0.7692307692307692,0.0,1.0,0.5,1.0,0
jobs,0.3808585571861971,0.6410256410256411,0.7692307692307694,0.6666666666666667,0.5,1.0,1
jobs,0.18298093151219813,1.0,0.30769230769230776,0.3333333333333335,0.5,0.0,0
jobs,0.17488909039999384,0.7435897435897436,0.30769230769230776,0.6666666666666667,0.5,1.0,0
products,0.05351964659307946,0.7096774193548386,0.5804797835263632,0.995936,0.004064,0.06129320898190054,0
jobs,0.17746049768676098,0.8974358974358974,0.6153846153846154,1.0,0.5,1.0,1
products,0.0030208649077063205,0.8387096774193549,0.2539332212097602,0.999946,5.4e-05,0.003042651519217839,0
education,6.647158030771704e-05,0.043333333333333335,0.07888888888888891,0.7018012008005337,0.05444444444444445,0.05555555555555555,0
jobs,0.4512472995085812,0.5641025641025641,0.7692307692307694,0.3333333333333335,0.5,1.0,1
jobs,0.11281054045792115,0.6923076923076923,0.30769230769230776,0.6666666666666667,0.5,1.0,0
jobs,0.6015577436350605,0.8461538461538463,0.9230769230769234,1.0,0.5,1.0,1
jobs,0.24903090569537173,0.43589743589743585,0.6153846153846154,0.3333333333333335,0.5,0.0,0
housing,0.1975865162879652,0.4606246407357732,0.9904943111084336,0.0698386175879871,0.6661147902869757,0.7709923664122138,0
jobs,0.2012607859104349,0.717948717948718,0.6153846153846154,0.3333333333333335,0.5,0.4999999999999999,1
products,0.05792409217124945,0.7096774193548386,0.2900896584030247,0.999912,8.8e-05,0.06634287920782206,0
jobs,0.09548886280090732,0.7948717948717949,0.30769230769230776,1.0,0.5,0.4999999999999999,0
jobs,0.22495061408083106,0.7692307692307692,0.7692307692307694,1.0,0.5,1.0,1
jobs,0.06789696902751483,0.5897435897435898,0.30769230769230776,0.6666666666666667,0.5,1.0,0
jobs,0.3928935653165708,0.717948717948718,0.7692307692307694,0.3333333333333335,0.5,1.0,1
education,0.0010786457745179318,0.3822222222222222,0.37222222222222223,0.2621747831887925,0.38333333333333336,0.3333333333333333,1
education,4.637552114491884e-06,0.0,0.0,0.9359573048699132,0.0,0.0,0
jobs,0.16453153377637234,0.7948717948717949,0.30769230769230776,0.0,0.5,0.0,0
jobs,0.24253431325957342,0.5128205128205129,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.41695587506197324,0.5128205128205129,1.0,0.6666666666666667,0.5,0.4999999999999999,1
products,0.020850759087985102,0.9677419354838711,0.32695777916204616,0.999856,0.000144,0.01985085781058466,1
products,0.46229129208565317,0.8387096774193549,0.35957685490305685,0.999778,0.000222,0.48278890680130643,1
jobs,0.20695076307346108,0.8461538461538463,0.7692307692307694,0.3333333333333335,0.5,1.0,1
products,0.012146007704916372,0.7741935483870968,0.4732835810013155,0.999006,0.000994,0.013186743594486006,0
products,0.02501883073728205,0.806451612903226,0.342911475249673,0.999822,0.000178,0.026626072562843408,0
cities,0.18480595713259731,0.7624240758764961,0.841427719378306,0.2875592131252473,0.8829530367031265,0.6106012579989364,1
products,0.004665484463823099,0.7419354838709679,0.366094138256974,0.999758,0.000242,0.00514248951940126,0
products,0.013181563244603844,0.4516129032258064,0.08372059892189866,0.999996,4e-06,0.018835364420969697,0
products,0.037244122712567634,0.8387096774193549,0.46174016812670443,0.999146,0.000854,0.03879169784105798,1
products,0.010583245954237139,0.7096774193548386,0.4207671985243305,0.999502,0.000498,0.012066885244626712,0
jobs,0.24989403541400684,0.6923076923076923,0.30769230769230776,0.3333333333333335,0.5,1.0,0
products,0.007007763022894771,0.5161290322580645,0.2900896584030247,0.999912,8.8e-05,0.009433940653369974,0
products,0.043990916520275286,0.6129032258064515,0.32266336005920854,0.999864,0.000136,0.05439130316081518,0
products,0.052344201743590155,0.7096774193548386,0.28111391109917244,0.999922,7.8e-05,0.05994556856874663,0
cities,0.196133455508142,0.8527860061203003,0.8614920266033683,0.05796869044122512,0.8278421283116812,0.8959904537046237,1
jobs,0.23168867733077134,0.9487179487179487,0.6153846153846154,1.0,0.5,0.4999999999999999,1
products,0.036764001902747444,0.7096774193548386,0.3339357279458207,0.999842,0.000158,0.04208296364971854,0
jobs,0.18260331226029528,0.8461538461538463,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.08079510687652364,0.6410256410256411,0.0,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.4142611635296868,0.7692307692307692,0.6153846153846154,1.0,0.5,0.4999999999999999,1
housing,0.18168447479261662,0.44280513508334934,0.9986033475598708,0.07034132265701273,0.6236203090507727,0.5324427480916031,0
education,1.4620127320423058e-05,0.0,0.06222222222222222,0.8225483655770514,0.01555555555555556,0.01555555555555556,0
jobs,0.24757694313362327,0.9743589743589745,0.9230769230769234,0.6666666666666667,0.5,0.4999999999999999,1
products,0.0026055037945830525,0.903225806451613,0.43789385718793766,0.999376,0.000624,0.0024728267202726033,1
education,0.0008079358089698739,0.3355555555555556,0.34,0.31087391594396263,0.4766666666666666,0.37777777777777777,1
jobs,0.2159750925424051,0.7692307692307692,0.7692307692307694,0.6666666666666667,0.5,0.0,1
education,0.00019069661197972578,0.11222222222222224,0.1822222222222222,0.5270180120080054,0.07777777777777778,0.15777777777777777,0
products,0.006835662396855669,0.6451612903225806,0.5587190082629626,0.996946,0.003054,0.008198828995640723,0
products,0.3064345184644497,0.903225806451613,0.4127381189622521,0.999552,0.000448,0.30634225784011004,1
jobs,0.25993819374693344,0.6410256410256411,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
products,0.015276848040842218,0.6774193548387097,0.05282181684664835,0.999998,2e-06,0.01789892211708335,0
products,0.14036374313971411,0.7741935483870968,0.20636905948112605,0.999972,2.8e-05,0.15335035283003218,1
housing,0.13626768425112143,0.6323050392795555,0.9996774189197513,0.007005455085311246,0.9558498896247241,0.8893129770992366,1
housing,0.20415912664273636,0.4027591492623109,0.9995876132461907,0.031529570791986254,0.82560706401766,0.7194656488549618,0
jobs,0.09795237887284507,0.5128205128205129,0.30769230769230776,0.6666666666666667,0.5,1.0,0
housing,0.14377611855373548,0.47959379191415985,0.9985438892353232,0.06671954701447146,0.6432119205298014,0.8282442748091603,0
cities,0.21142417808724256,0.9164756394544619,0.8122059264689132,0.08297709454021239,0.8071697531399045,0.7680292297169861,1
jobs,0.2458609590501463,0.8205128205128205,0.30769230769230776,0.6666666666666667,0.5,0.0,0
products,0.013612113478089004,0.6129032258064515,0.3797795960086945,0.99971,0.00029,0.01681252224834662,0
housing,0.28438003698319936,0.49645525962828135,0.9603383751894461,0.10378695164472275,0.6332781456953642,0.5877862595419847,1
jobs,0.28296012392076675,0.6410256410256411,0.6153846153846154,0.6666666666666667,0.5,0.0,1
products,0.008242675263539357,0.6451612903225806,0.4588367398851863,0.999178,0.000822,0.009894685445300139,0
products,0.2560077531848087,1.0,0.3553809820097564,0.99979,0.00021,0.2405191007314308,1
jobs,0.07702662087283993,0.6923076923076923,0.0,0.3333333333333335,0.5,0.4999999999999999,0
products,0.0098711470575919,0.806451612903226,0.3501746611969609,0.999804,0.000196,0.010443439881790481,0
jobs,0.1862279433108731,0.717948717948718,0.30769230769230776,0.6666666666666667,0.5,1.0,0
products,0.004454685879291508,0.903225806451613,0.296579175032927,0.999904,9.6e-05,0.004322254789964733,1
jobs,0.31803247525566364,0.6153846153846154,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
products,0.06433131893045656,0.5161290322580645,0.4307523085740815,0.999432,0.000568,0.08642152696679363,0
products,0.05553218833102813,0.903225806451613,0.15846545053994504,0.999986,1.4e-05,0.05540655175842886,1
products,0.059489590351742686,0.8387096774193549,0.41701861793111816,0.999526,0.000474,0.062028943623395554,1
products,0.022097221961024826,0.7741935483870968,0.40962724730564104,0.99957,0.00043,0.02406509908627891,0
education,0.0019495406472974952,0.5344444444444445,0.3644444444444444,0.19479653102068045,0.4477777777777777,0.5622222222222223,1
jobs,0.3706602685463714,0.48717948717948717,1.0,0.6666666666666667,0.5,0.4999999999999999,1
products,0.034377712537748316,0.806451612903226,0.42885721833213175,0.999446,0.000554,0.036624389776543954,0
jobs,0.2978388362134294,0.7948717948717949,0.6153846153846154,1.0,0.5,1.0,1
products,0.03422296729398503,0.806451612903226,0.2848320032850105,0.999918,8.2e-05,0.036459071732418254,0
jobs,0.3844600686907401,0.6666666666666667,0.6153846153846154,0.6666666666666667,0.5,0.0,1
education,3.712117322335288e-05,0.02333333333333333,0.0,0.781854569713142,0.05444444444444445,0.09555555555555557,0
cities,0.24020986441842004,0.4988562543793715,0.5272614522736604,0.4836903639289178,0.46105339141950685,0.4567522505152891,0
products,0.02431820758936925,0.806451612903226,0.4704781437143678,0.999042,0.000958,0.02587758010087593,0
jobs,0.2154561871758447,0.6153846153846154,0.7692307692307694,0.6666666666666667,0.5,0.0,1
jobs,0.5924255229512871,0.5641025641025641,0.9230769230769234,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.25327719565044277,0.4615384615384615,0.30769230769230776,0.0,0.5,0.0,0
products,0.04949677707159438,0.6451612903225806,0.2159072135680063,0.999968,3.2e-05,0.05961778058016813,0
products,0.031669875935596205,0.9677419354838711,0.36915502252365534,0.999748,0.000252,0.03022975850797792,1
products,0.026189082496902553,0.6451612903225806,0.50835090541934,0.998424,0.001576,0.031525283981791996,0
products,0.03921092195388269,0.7419354838709679,0.2917645779839582,0.99991,9e-05,0.043805621519180514,0
products,0.1263587269185253,0.7419354838709679,0.4320776597750028,0.999422,0.000578,0.14134113797655748,1
products,0.06860552066592422,0.48387096774193544,0.39699292033222433,0.999636,0.000364,0.09488981161323011,0
products,0.0021448670767390344,0.5483870967741936,0.3771240739036496,0.99972,0.00028,0.002805985093644211,0
products,0.014421368633130704,0.5806451612903226,0.43666668456292373,0.999386,0.000614,0.018310860646857663,0
education,0.00016186413610248476,0.10111111111111112,0.08777777777777776,0.5637091394262842,0.11333333333333333,0.09888888888888887,0
jobs,0.2553862120165125,0.5897435897435898,0.30769230769230776,0.0,0.5,0.0,0
jobs,0.2138866268839219,0.6410256410256411,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
cities,0.45462190980893924,0.3119129865156248,0.4688554547302046,0.7009142955895891,0.22960995951696034,0.1397063572646161,0
products,0.0030440754869014595,0.6129032258064515,0.5861138503861256,0.995624,0.004376,0.003739789139211569,0
products,0.024478305117995834,1.0,0.511101630210088,0.998366,0.001634,0.022852468585984696,1
products,0.11334145457425872,0.48387096774193544,0.3853151211637143,0.999688,0.000312,0.15673888772436595,0
education,7.076394826714418e-05,0.03555555555555555,0.0,0.6457638425617078,0.0,0.0,0
jobs,0.041268389672241904,0.6410256410256411,0.0,1.0,0.5,0.4999999999999999,0
jobs,0.1841908544213563,0.6923076923076923,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.34335865351763895,0.7692307692307692,0.6153846153846154,0.0,0.5,0.4999999999999999,1
education,4.9485467573628505e-06,0.0,0.0,0.9319546364242829,0.0,0.0011111111111111072,0
jobs,0.1716369409244222,1.0,0.30769230769230776,1.0,0.5,0.4999999999999999,0
housing,0.3503335494088011,0.5679248898256373,0.9466555423026309,0.1324989299134475,0.5474613686534218,0.08587786259541985,1
jobs,0.19111901171647216,0.8717948717948718,0.30769230769230776,0.0,0.5,1.0,0
products,0.04117601167825613,0.8387096774193549,0.6021587794017328,0.994598,0.005402,0.04289888370770461,1
education,0.0025012310947167796,0.5566666666666666,0.45888888888888885,0.1581054036024016,0.47333333333333333,0.5155555555555555,1
education,0.0002044465757810585,0.11666666666666667,0.19333333333333333,0.5103402268178786,0.11444444444444445,0.13444444444444445,0
education,0.013157894736842106,0.8711111111111112,0.9311111111111111,0.04469646430953969,1.0,0.8155555555555556,1
education,1.3564839934888766e-05,0.0,0.06666666666666667,0.8332221480987325,0.014444444444444452,0.06222222222222222,0
products,0.029152465657721418,1.0,0.41828874355297546,0.999518,0.000482,0.02724676396086769,1
products,0.050032958448566,0.7741935483870968,0.1056436336932967,0.999994,6e-06,0.05460357053462303,0
jobs,0.29326630377542184,0.43589743589743585,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,0
education,5.016092895556528e-05,0.01555555555555556,0.027777777777777776,0.6551034022681788,0.0,0.010000000000000004,0
cities,0.22213254574791144,0.6046662011939161,0.7191294178536762,0.3891894550057616,0.5897605157232304,0.8467899385916874,0
jobs,0.05239916666880737,0.38461538461538464,0.0,0.6666666666666667,0.5,1.0,0
products,0.0039898377451345,0.6451612903225806,0.23555528019981192,0.999958,4.2e-05,0.004768789225218297,0
cities,0.3742962089169509,0.8393694680389732,0.8147125392674563,0.26573108576634996,0.9016926846975852,0.6771434118740505,1
products,0.010053667916543874,1.0,0.27720506593960376,0.999926,7.4e-05,0.009291505927558993,1
jobs,0.21761914914932914,0.6153846153846154,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.11051656772357243,0.6666666666666667,0.30769230769230776,0.6666666666666667,0.5,1.0,0
education,0.49437059142702117,0.9688888888888889,0.8455555555555555,0.00066711140760507,0.9555555555555556,0.88,1
education,0.001574122406368263,0.45555555555555555,0.3044444444444444,0.21014009339559706,0.4255555555555555,0.518888888888889,1
cities,0.7321881942151665,0.39332332290842226,0.45634818474047617,0.7938558199043572,0.4189242543609311,0.26119913842243503,0
jobs,0.33364330650609714,0.9743589743589745,0.7692307692307694,0.6666666666666667,0.5,1.0,1
products,0.012842721964994048,1.0,0.6144999321658718,0.993648,0.006352,0.0119135654826899,1
education,0.02783258521185813,0.8944444444444445,0.9022222222222223,0.02134756504336224,1.0,0.7877777777777778,1
education,1.349978075054877e-05,0.0,0.0,0.8338892595063375,0.016666666666666666,0.0,0
jobs,0.1942221685620413,0.7948717948717949,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
products,0.3962450808960485,0.7096774193548386,0.3940207307397569,0.99965,0.00035,0.45422584727886367,1
jobs,0.2657694570246172,0.7948717948717949,0.6153846153846154,0.3333333333333335,0.5,0.0,1
housing,0.2742886767921927,0.5460816248323433,0.8754513325183759,0.18200336565911274,0.6332781456953642,0.08587786259541985,1
jobs,0.15102201237666366,0.5384615384615385,0.30769230769230776,1.0,0.5,0.0,0
products,0.385437876897243,0.38709677419354843,0.4173381394609223,0.999524,0.000476,0.584552033844827,0
education,7.98526344900307e-06,0.0,0.0,0.8945963975983989,0.0,0.0,0
housing,0.10458120094641496,0.49664686721594176,0.999391367055907,0.058119499850918,0.684878587196468,0.9885496183206107,0
cities,0.2187808273696295,0.8728528709123267,0.7546762712667111,0.07409387605506554,0.7990188094453387,0.9312473785706508,1
education,0.0005334281650071123,0.2533333333333333,0.3033333333333333,0.3695797198132088,0.09777777777777778,0.22333333333333336,0
education,0.004806208973008628,0.7033333333333333,0.62,0.10140093395597065,0.8522222222222222,0.6544444444444445,1
products,0.2696769738308655,1.0,0.3192758791217105,0.99987,0.00013,0.25336987736880084,1
products,0.029324399951545323,0.4516129032258064,0.20111140436311184,0.999974,2.6e-05,0.041829735695385395,0
jobs,0.24627711087877394,0.43589743589743585,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,0
cities,0.2864767951879102,0.5421497553763742,0.6270217382926284,0.44836029280228434,0.43581835207117875,0.42671134981788883,0
jobs,0.30220072389867475,0.9743589743589745,0.9230769230769234,1.0,0.5,0.0,1
products,0.048439881008227666,0.7096774193548386,0.49405020855627013,0.998694,0.001306,0.05546928845132953,0
education,0.00024410988321645822,0.13111111111111112,0.14888888888888888,0.47364909939959976,0.18,0.03888888888888889,0
jobs,0.02330193356470005,0.6410256410256411,0.0,1.0,0.5,0.0,0
products,0.016508277590487144,0.6774193548387097,0.08372059892189866,0.999996,4e-06,0.01934604431381491,0
products,0.008285015458774138,0.8709677419354838,0.2159072135680063,0.999968,3.2e-05,0.00834307303631487,1
